Sample,Total Profit
0,0.2831099999984872
1,1.4559799999988172
2,1.9817499999990105
3,0.2831099999984872
4,0.2831099999984872
5,1.4559799999988172
6,1.4559799999988172
7,0.2831099999984872
8,1.9817499999990105
9,0.2831099999984872
