Sample,Total Profit
0,3.4458189999968454
1,1.6662909999977273
2,1.9655739999980142
3,1.1000769999991462
4,0.7037279999985913
5,1.8037989999993442
6,1.7309999999979482
7,1.6662909999977273
8,1.0272779999977502
9,0.8655029999990802
