Sample,Total Profit
0,0.25884100000075705
1,1.4559799999988172
2,1.4559799999988172
3,0.25884100000075705
4,0.5176839999985532
5,0.06471100000089791
6,0.5419499999989057
7,0.2831099999984872
8,1.4559799999988172
9,5.880524000001969
