Sample,Total Profit
0,1.003007000001162
1,1.1000740000017686
2,1.2294940000028873
3,1.2942040000016277
4,1.706731000002037
5,1.6501100000004953
6,1.2942040000016277
7,0.5419489999985672
8,1.4559799999988172
9,1.197137000001021
