Sample,Total Profit
0,3.195064999998067
1,1.2942050000001473
2,1.4559799999988172
3,3.195064999998067
4,1.4559799999988172
5,1.4559799999988172
6,1.4559799999988172
7,1.4559799999988172
8,3.195064999998067
9,1.2942050000001473
