Sample,Total Profit
0,0.2831099999984872
1,1.091985000000932
2,1.4559799999988172
3,1.091985000000932
4,1.4559799999988172
5,2.264855000001262
6,0.2831099999984872
7,2.022194999997737
8,1.091985000000932
9,0.2831099999984872
