Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,-13.265559999999823
7,-0.9706480000004376
8,-4.0848189999996976
9,-7.425476000000344
10,-0.9221159999997326
11,-0.9221159999997326
12,-0.9221159999997326
13,-0.9221159999997326
14,-0.9221159999997326
15,-0.9221159999997326
16,-0.9221159999997326
