Day,Profit
0,0
1,-3.0737279999993916
2,0.27501699999993434
3,-3.30021300000044
4,0.2588400000004185
5,-3.1384369999996125
6,-6.454826999999568
7,-9.52855499999896
8,-12.64272599999822
9,-15.983382999998867
10,0.27501700000175333
11,0.27501700000175333
12,-3.1222599999982776
13,0.42870500000208267
