Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,-15.570854999999938
9,-15.570854999999938
10,-15.570854999999938
11,1.6177549999993062
12,1.6177549999993062
13,1.6177549999993062
14,1.6177549999993062
15,1.6177549999993062
16,1.6177549999993062
17,1.6177549999993062
