Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,-16.58194999999978
7,-1.2133099999991828
8,-1.2133099999991828
9,-4.55396699999983
10,-1.3022870000004332
11,-1.3022870000004332
12,-1.3022870000004332
13,-1.3022870000004332
14,-1.3022870000004332
15,-1.3022870000004332
16,-1.3022870000004332
17,-1.3022870000004332
