Day,Profit
0,0
1,0
2,0
3,0
4,0
5,-16.986385000000155
6,-33.568334999999934
7,-18.199694999999338
8,-33.770549999999275
9,-33.770549999999275
10,-17.512149999998655
11,-0.3235399999994115
12,-0.3235399999994115
13,-0.3235399999994115
14,-0.3235399999994115
15,-0.3235399999994115
16,-0.3235399999994115
17,-0.3235399999994115
