Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,-16.177514999999403
15,0.8897600000000239
16,0.8897600000000239
17,0.8897600000000239
