Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,-15.570854999999938
9,-15.570854999999938
10,0.6875450000006822
11,0.6875450000006822
12,0.6875450000006822
13,0.6875450000006822
14,0.6875450000006822
15,0.6875450000006822
16,0.6875450000006822
17,0.6875450000006822
