Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,-15.368640000000596
8,-15.368640000000596
9,-15.368640000000596
10,0.8897600000000239
11,0.8897600000000239
12,0.8897600000000239
13,0.8897600000000239
14,0.8897600000000239
15,0.8897600000000239
16,0.8897600000000239
