Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,-16.58194999999978
7,-16.58194999999978
8,-19.69612099999904
9,-19.69612099999904
10,-3.437720999998419
11,1.0000021575251594e-06
12,1.0000021575251594e-06
13,1.0000021575251594e-06
14,1.0000021575251594e-06
15,1.0000021575251594e-06
