Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,-3.0737279999993916
8,-6.187898999998652
9,0.49341500000082306
10,0.49341500000082306
11,0.49341500000082306
12,0.49341500000082306
13,0.49341500000082306
14,0.49341500000082306
15,0.49341500000082306
16,0.49341500000082306
