Iteration,Reward
0,0.04054504959458652
1,0.04054504959458652
2,0.04054504959458652
3,0.04054504959458652
4,0.04054504959458652
5,0.04054504959458652
6,0.04054504959458652
7,0.04054504959458652
8,0.06531694934686362
9,0.058340349416631465
10,0.058340349416631465
11,0.1102095488979223
12,0.06531694934686362
13,0.15884319841161465
14,0.05641929943584114
15,0.1499455485005922
16,0.1499455485005922
17,0.15884319841161465
18,0.15884319841161465
19,0.1499455485005922
20,0.1499455485005922
21,0.20403904795965624
22,0.17218959827814193
23,0.17218959827814193
24,0.17218959827814193
25,0.17218959827814193
26,0.20403904795965624
27,0.1762339482377022
28,0.1762339482377022
29,0.20403904795965624
30,0.1762339482377022
31,0.2211265477887609
32,0.2211265477887609
33,0.19483814805165087
34,0.21708219782920057
35,0.2211265477887609
36,0.21303779786964208
37,0.21303779786964208
38,0.19483814805165087
39,0.19483814805165087
40,0.19483814805165087
41,0.19483814805165087
42,0.20414014795861962
43,0.19483814805165087
44,0.19483814805165087
45,0.20373579796267335
46,0.21303779786964208
47,0.21303779786964208
48,0.21303779786964208
49,0.20373579796267335
