Iteration,Reward
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.011324349886770013
13,0.011324349886770013
14,0.011324349886770013
15,0.011324349886770013
16,0.011324349886770013
17,0.011324349886770013
18,0.011324349886770013
19,0.011324349886770013
20,0.011324349886770013
21,0.011324349886770013
22,0.011324349886770013
23,0.011324349886770013
24,0.011324349886770013
25,0.02074774979255024
26,0.01710774982895446
27,0.0129420998705974
28,0.011324349886770013
29,0.0129420998705974
30,0.00930209990700162
31,0.029523999704797632
32,0.029523999704797632
33,0.029523999704797632
34,0.019412999805910488
35,0.029523999704797632
36,0.03732964962675048
37,0.027218649727863326
38,0.03732964962675048
39,0.03732964962675048
40,0.03732964962675048
41,0.03732964962675048
42,0.03732964962675048
43,0.03732964962675048
44,0.04056514959440525
45,0.03275949967245242
46,0.03275949967245242
47,0.04056514959440525
48,0.03275949967245242
49,0.029523999704797632
