Iteration,Reward
0,0.0666110693339247
1,0.0666110693339247
2,0.0666110693339247
3,0.0666110693339247
4,0.0666110693339247
5,0.1753037182469918
6,0.20620279793800025
7,0.20620279793800025
8,0.20620279793800025
9,0.20620279793800025
10,0.20620279793800025
11,0.20620279793800025
12,0.20620279793800025
13,0.17425229825752078
14,0.17425229825752078
15,0.17425229825752078
16,0.17425229825752078
17,0.17425229825752078
18,0.17425229825752078
19,0.17247276827531266
20,0.20725436792748417
21,0.20725436792748417
22,0.20725436792748417
23,0.20725436792748417
24,0.22039860779604323
25,0.22039860779604323
26,0.22039860779604323
27,0.31333842686665553
28,0.22039860779604323
29,0.31333842686665553
30,0.31333842686665553
31,0.31333842686665553
32,0.31333842686665553
33,0.30221637697788156
34,0.31333842686665553
35,0.3467247365327796
36,0.3467247365327796
37,0.3467247365327796
38,0.3467247365327796
39,0.3467247365327796
40,0.3467247365327796
41,0.3593229864067889
42,0.3593229864067889
43,0.3593229864067889
44,0.3593229864067889
45,0.3593229864067889
46,0.3593229864067889
47,0.3593229864067889
48,0.3593229864067889
49,0.3593229864067889
