Iteration,Reward
0,0.027906239720912395
1,0.027906239720912395
2,0.026450259735480652
3,0.006835009931645138
4,0.006835009931645138
5,0.006835009931645138
6,0.02452915975471027
7,0.02452915975471027
8,0.003296179967035749
9,-0.006875449931234134
10,-0.006875449931234134
11,-0.006875449931234134
12,-0.006875449931234134
13,-0.006875449931234134
14,-0.006875449931234134
15,-0.006875449931234134
16,0.006390089936103521
17,0.006390089936103521
18,0.007401189925988597
19,0.006390089936103521
20,0.006390089936103521
21,0.006390089936103521
22,0.017714439822873535
23,0.017309999826915865
24,0.017309999826915865
25,0.017309999826915865
26,0.016015799839846676
27,0.017309999826915865
28,0.015934909840665402
29,0.020828639791713326
30,0.015934909840665402
31,0.019817539801828248
32,0.020828639791713326
33,0.020828639791713326
34,0.020828639791713326
35,0.030858709691424246
36,0.020828639791713326
37,0.03134403968656319
38,0.02964539970355453
39,0.03482219965177671
40,0.03886657961132864
41,0.038381259616174786
42,0.030777819692206592
43,0.03239556967603398
44,0.03935190960646758
45,0.036035509639646426
46,0.030130709698668712
47,0.04655090953447811
48,0.03441775965580085
49,0.04549936954500403
