Iteration,Reward
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.011324349886770013
8,0.011324349886770013
9,0.011324349886770013
10,0.011324349886770013
11,0.011324349886770013
12,0.011324349886770013
13,0.011324349886770013
14,0.011324349886770013
15,0.011324349886770013
16,0.011324349886770013
17,0.011324349886770013
18,0.011324349886770013
19,0.03154624968456603
20,0.011324349886770013
21,0.011324349886770013
22,0.011324349886770013
23,0.011324349886770013
24,0.03154624968456603
25,0.011324349886770013
26,0.011324349886770013
27,0.03154624968456603
28,0.03154624968456603
29,0.03154624968456603
30,0.03154624968456603
31,0.02264859977354355
32,0.03154624968456603
33,0.03154624968456603
34,0.03154624968456603
35,0.03154624968456603
36,0.03154624968456603
37,0.03154624968456603
38,0.054194699458096685
39,0.03154624968456603
40,0.03154624968456603
41,0.03154624968456603
42,0.027906249720970246
43,0.054194699458096685
44,0.054194699458096685
45,0.054194699458096685
46,0.054194699458096685
47,0.054194699458096685
48,0.054194699458096685
49,0.054194699458096685
