Iteration,Reward
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.011324349886770013
9,0.011324349886770013
10,0.011324349886770013
11,0.011324349886770013
12,0.011324349886770013
13,0.011324349886770013
14,0.011324349886770013
15,0.011324349886770013
16,0.011324349886770013
17,0.03154624968456603
18,0.03154624968456603
19,0.03114179968862326
20,0.030413799695904103
21,0.03154624968456603
22,0.03154624968456603
23,0.03316399966839342
24,0.03316399966839342
25,0.03316399966839342
26,0.03316399966839342
27,0.03316399966839342
28,0.03243599967567426
29,0.0317079996829551
30,0.0317079996829551
31,0.030979999690235946
32,0.029523999704797632
33,0.027501799725027483
34,0.027501799725027483
35,0.03025199969751679
36,0.027501799725027483
37,0.027501799725027483
38,0.027501799725027483
39,0.03530744964698032
40,0.027501799725027483
41,0.027501799725027483
42,0.03530744964698032
43,0.027501799725027483
44,0.03530744964698032
45,0.03530744964698032
46,0.04056514959440525
47,0.04056514959440525
48,0.04056514959440525
49,0.04056514959440525
