Iteration,Reward
0,0.02499427975004891
1,0.027906239720912395
2,0.027906239720912395
3,0.018624379813739125
4,0.013407119865921377
5,0.006835009931645138
6,0.006835009931645138
7,0.01807838981920759
8,0.006956349930436886
9,0.013528459864713124
10,0.013528459864713124
11,0.014034009859655663
12,0.013528459864713124
13,0.011910689880897354
14,0.01449910985500592
15,0.011910689880897354
16,0.01409466985904825
17,0.01409466985904825
18,0.01449910985500592
19,0.025419019745818262
20,0.005197019948025774
21,0.01409466985904825
22,0.010677259893238703
23,0.023497939765018076
24,0.023497939765018076
25,0.023497939765018076
26,0.026025669739742387
27,0.023497939765018076
28,0.02260816977390327
29,0.02260816977390327
30,0.0200197597997798
31,0.025520129744766754
32,0.02188017978116921
33,0.02293171977064328
34,0.020424199795737466
35,0.01961531980384032
36,0.018806439811906793
37,0.018806439811906793
38,0.02608633973910188
39,0.02560101974396622
40,0.02560101974396622
41,0.04833042951666476
42,0.04513538954862374
43,0.04513538954862374
44,0.04001924959981234
45,0.03951369960485161
46,0.04270873957291082
47,0.047157589528412085
48,0.054801499451960944
49,0.055873269441241886
