Iteration,Reward
0,0.11526484884733654
1,0.11526484884733654
2,0.13498119865019
3,0.1572252784277496
4,0.1572252784277496
5,0.16329184836706842
6,0.16329184836706842
7,0.16329184836706842
8,0.16329184836706842
9,0.17235125827648323
10,0.17235125827648323
11,0.17963115820367834
12,0.17963115820367834
13,0.17963115820367834
14,0.17963115820367834
15,0.20693069793068655
16,0.20693069793068655
17,0.20693069793068655
18,0.20339186796607717
19,0.21805273781947543
20,0.27028587729713344
21,0.24405808755939956
22,0.27249005727508135
23,0.2589413974105712
24,0.27028587729713344
25,0.2961092270388914
26,0.2961092270388914
27,0.28138768718611545
28,0.2809023671909616
29,0.2951385870486019
30,0.29562390704375574
31,0.29562390704375574
32,0.24957866750420504
33,0.24901244750986665
34,0.24909334750905118
35,0.2951385870486019
36,0.27758599722413213
37,0.2941679470583124
38,0.24860802751389732
39,0.2481227075187617
40,0.2481227075187617
41,0.24909334750905118
42,0.24860802751389732
43,0.24860802751389732
44,0.24860802751389732
45,0.24957866750420504
46,0.2500639874993407
47,0.24957866750420504
48,0.2941679470583124
49,0.24909334750905118
