Iteration,Reward
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0008088799919153375
10,0.0
11,0.0008088799919153375
12,0.0
13,0.0008088799919153375
14,0.0
15,0.0008088799919153375
16,0.0
17,0.02135431978644808
18,0.028310659716899868
19,0.029119539708797014
20,0.028310659716899868
21,0.02750177972498453
22,0.02750177972498453
23,0.02669289973306919
24,0.02669289973306919
25,0.02669289973306919
26,0.02879597971203553
27,0.02879597971203553
28,0.03077770969222502
29,0.036925189630768046
30,0.03158658968414036
31,0.01912988980872309
32,0.02123296978768943
33,0.02123296978768943
34,0.02123296978768943
35,0.01993876980062024
36,0.01993876980062024
37,0.0477438695225561
38,0.0477438695225561
39,0.0477438695225561
40,0.0477438695225561
41,0.01993876980062024
42,0.0285128797148878
43,0.053284709467141894
44,0.06926001930740135
45,0.07532655924672847
46,0.07775315922244315
47,0.06764219932356914
48,0.06723776932761476
49,0.06723776932761476
