Iteration,Reward
0,0.026834589731670865
1,0.03152607968476067
2,0.012032129879703765
3,-0.03478151965216343
4,0.006612579933893281
5,0.0010515599894988332
6,0.006612579933893281
7,0.0010515099895005964
8,0.0010515599894988332
9,0.004206129957959194
10,0.006390089936103521
11,0.027906249720933866
12,0.009544709904562118
13,0.030818159691835496
14,0.030818159691835496
15,0.036379179636229934
16,0.0017592799824310643
17,0.04762258952378406
18,0.05027166949728521
19,0.0419401995806062
20,0.0419401995806062
21,0.05437666945625297
22,0.05027166949728521
23,0.048815649511858517
24,0.0419401995806062
25,-0.0038017399619633832
26,0.0419401995806062
27,0.04642944953571969
28,0.018442339815596218
29,0.05199046948009595
30,0.05724816942752088
31,0.05724816942752088
32,0.06388095936119628
33,0.06808704931912414
34,0.06808704931912414
35,0.08377932916220429
36,0.07342568926574677
37,0.0853161991468355
38,0.08086734919133423
39,0.0836174991638253
40,0.0836174991638253
41,0.0815953491840534
42,0.089684059103159
43,0.09122092908779021
44,0.09291958907080544
45,0.1063468689365289
46,0.09898614901013914
47,0.09405205905949213
48,0.10335404896645761
49,0.10181717898182639
