Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,-16.58194999999978
7,-31.950590000000375
8,-47.52144500000031
9,-30.818160000000717
10,-14.559760000000097
11,2.6288499999991473
12,2.6288499999991473
13,-13.427330000000438
14,2.7501849999989645
15,2.7501849999989645
16,2.7501849999989645
17,2.7501849999989645
