Day,Profit
0,0
1,0
2,0
3,0
4,0
5,-16.986385000000155
6,-33.568334999999934
7,-48.93697500000053
8,-33.36612000000059
9,-16.662835000000996
10,-0.404435000000376
11,-0.404435000000376
12,-16.17750999999953
13,-0.12132999999994354
14,-0.12132999999994354
15,-0.12132999999994354
16,-0.12132999999994354
17,-0.12132999999994354
