Day,Profit
0,0
1,-3.0737279999993916
2,-6.422472999998718
3,0.727987000002031
4,0.727987000002031
5,-2.588402999997925
6,-5.662130999997316
7,-8.776301999996576
8,-12.116958999997223
9,0.8897610000021814
10,0.8897610000021814
11,-2.523693999997704
12,0.873583000002327
13,0.873583000002327
