Day,Profit
0,0
1,0
2,0
3,0
4,0
5,-16.986385000000155
6,-33.568334999999934
7,-48.93697500000053
8,-64.50783000000047
9,-47.80454500000087
10,-31.54614500000025
11,-14.357535000001008
12,1.4155399999981455
13,-14.64064000000144
14,1.5368749999979627
15,1.5368749999979627
16,1.5368749999979627
17,1.5368749999979627
