Iteration,Reward
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.007037229929633067
57,0.0
58,0.007037229929633067
59,0.007037229929633067
60,0.007037229929633067
61,0.007037229929633067
62,0.007037229929633067
63,0.007037229929633067
64,0.007037229929633067
65,0.007037229929633067
66,0.007037229929633067
67,0.004367929956328319
68,0.004367929956328319
69,0.004367929956328319
70,0.007037229929633067
71,0.007037229929633067
72,0.004367929956328319
73,0.004367929956328319
74,0.004367929956328319
75,0.011243429887560689
76,0.017229109827698208
77,0.012537629874611687
78,0.014883369851154947
79,0.01957484980424147
80,0.004367929956328319
81,0.022972129770276992
82,0.02192058978078473
83,0.02192058978078473
84,0.02192058978078473
85,0.02192058978078473
86,0.02192058978078473
87,0.022972129770276992
88,0.022972129770276992
89,0.022972129770276992
90,0.02216325977836494
91,0.02216325977836494
92,0.02192058978078473
93,0.02192058978078473
94,0.02192058978078473
95,0.02216325977836494
96,0.02192058978078473
97,0.02192058978078473
98,0.02216325977836494
99,0.02192058978078473
