Iteration,Reward
0,0.03073724969262945
1,0.03073724969262945
2,0.03073724969262945
3,0.03073724969262945
4,0.04529694954702316
5,0.04731914952679331
6,0.04731914952679331
7,0.04731914952679331
8,0.02911939970880559
9,-0.011728699882716303
10,-0.011728699882716303
11,-0.011728699882716303
12,-0.011728699882716303
13,0.027097249729015484
14,-0.011728699882716303
15,-0.011728699882716303
16,-0.011728699882716303
17,-0.011728699882716303
18,0.027097249729015484
19,0.027097249729015484
20,0.027097249729015484
21,-0.011728699882716303
22,0.027097249729015484
23,0.027097249729015484
24,0.06349664936503083
25,0.06349664936503083
26,0.06349664936503083
27,0.027097249729015484
28,0.03801709961982631
29,0.03801709961982631
30,0.03801709961982631
31,0.03801709961982631
32,0.03801709961982631
33,0.06349664936503083
34,0.06349664936503083
35,0.060261199397392474
36,0.03801709961982631
37,0.03801709961982631
38,0.03801709961982631
39,0.060261199397392474
40,0.060261199397392474
41,0.03801709961982631
42,0.03801709961982631
43,0.060261199397392474
44,0.060261199397392474
45,0.060261199397392474
46,0.060261199397392474
47,0.060261199397392474
48,0.060261199397392474
49,0.060261199397392474
50,0.060261199397392474
51,0.060261199397392474
52,0.060261199397392474
53,0.060261199397392474
54,0.060261199397392474
55,0.060261199397392474
56,0.060261199397392474
57,0.060261199397392474
58,0.060261199397392474
59,0.061878949381219864
60,0.061878949381219864
61,0.061878949381219864
62,0.060261199397392474
63,0.060261199397392474
64,0.060261199397392474
65,0.060261199397392474
66,0.061878949381219864
67,0.060261199397392474
68,0.060261199397392474
69,0.060261199397392474
70,0.060261199397392474
71,0.060261199397392474
72,0.060261199397392474
73,0.060261199397392474
74,0.060261199397392474
75,0.060261199397392474
76,0.060261199397392474
77,0.060261199397392474
78,0.060261199397392474
79,0.060261199397392474
80,0.060261199397392474
81,0.060261199397392474
82,0.060261199397392474
83,0.061878949381219864
84,0.060261199397392474
85,0.060261199397392474
86,0.060261199397392474
87,0.060261199397392474
88,0.060261199397392474
89,0.060261199397392474
90,0.060261199397392474
91,0.060261199397392474
92,0.060261199397392474
93,0.060261199397392474
94,0.060261199397392474
95,0.060261199397392474
96,0.060261199397392474
97,0.060261199397392474
98,0.060261199397392474
99,0.060261199397392474
