Iteration,Reward
0,-0.0024265899757659657
1,-0.0024265899757659657
2,-0.0024265899757659657
3,-0.002831019971702159
4,-0.009059379909441364
5,0.008007879919907672
6,0.008007879919907672
7,-0.0016177399838241042
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.006632789933675398
29,0.006632789933675398
30,0.006632789933675398
31,0.006632789933675398
32,0.006632789933675398
33,0.006632789933675398
34,0.010110959898892198
35,0.010110959898892198
36,0.03769365962304967
37,0.03769365962304967
38,0.0366421196335756
39,0.0366421196335756
40,0.03769365962304967
41,0.03769365962304967
42,0.03769365962304967
43,0.03769365962304967
44,0.0366421196335756
45,0.0366421196335756
46,0.03769365962304967
47,0.0366421196335756
48,0.03769365962304967
49,0.0366421196335756
50,0.03769365962304967
51,0.0366421196335756
52,0.05613605943861103
53,0.05508451944913696
54,0.057187599428103295
55,0.05613605943861103
56,0.05823913941759556
57,0.05823913941759556
58,0.05823913941759556
59,0.06034221939656189
60,0.061717279382802505
61,0.06276881937229477
62,0.06276881937229477
63,0.06236438937634038
64,0.06034221939656189
65,0.05993778940060751
66,0.05993778940060751
67,0.06034221939656189
68,0.06276881937229477
69,0.06276881937229477
70,0.06276881937229477
71,0.06276881937229477
72,0.06236441937633204
73,0.06236438937634038
74,0.0712620892873429
75,0.0793508892064599
76,0.0712620892873429
77,0.0712620892873429
78,0.0793508892064599
79,0.0793508892064599
80,0.06859288931405282
81,0.0689973193100072
82,0.06859288931405282
83,0.0689973193100072
84,0.07490213925095511
85,0.06859288931405282
86,0.06859288931405282
87,0.06859288931405282
88,0.06859288931405282
89,0.07490213925095511
90,0.0837996891619811
91,0.10321272896785018
92,0.10483047895167756
93,0.10321272896785018
94,0.08477033915227392
95,0.0694017393059583
96,0.0694017393059583
97,0.0694017393059583
98,0.09690347903094788
99,0.10321272896785018
