Iteration,Reward
0,0.030332849696703117
1,0.030332849696703117
2,0.037612699623899966
3,0.00727984992721504
4,0.030332849696703117
5,0.030332849696703117
6,0.037612699623899966
7,0.030332849696703117
8,0.030332849696703117
9,0.030332849696703117
10,0.030332849696703117
11,0.030332849696703117
12,0.030332849696703117
13,0.030332849696703117
14,0.037612699623899966
15,0.037612699623899966
16,0.037612699623899966
17,0.030332849696703117
18,0.037612699623899966
19,0.037612699623899966
20,0.037612699623899966
21,0.037612699623899966
22,0.037612699623899966
23,0.037612699623899966
24,0.037612699623899966
25,0.045701499543016964
26,0.03761274962391639
27,0.045701499543016964
28,0.045701499543016964
29,0.045701499543016964
30,0.04853249951471256
31,0.04853249951471256
32,0.045701499543016964
33,0.045701499543016964
34,0.045701499543016964
35,0.045701499543016964
36,0.045701499543016964
37,0.04853249951471256
38,0.045701499543016964
39,0.045701499543016964
40,0.03761274962391639
41,0.04853249951471256
42,0.04853249951471256
43,0.04853249951471256
44,0.05662119943381489
45,0.05662119943381489
46,0.05662119943381489
47,0.05662119943381489
48,0.05662119943381489
49,0.04853249951471256
50,0.044892599551113244
51,0.05662119943381489
52,0.05985669940146966
53,0.044892599551113244
54,0.05662119943381489
55,0.05662119943381489
56,0.05662119943381489
57,0.05662119943381489
58,0.05662119943381489
59,0.05662119943381489
60,0.05379014946212105
61,0.05379014946212105
62,0.05379014946212105
63,0.05985669940146966
64,0.05662119943381489
65,0.05379014946212105
66,0.05379014946212105
67,0.05662119943381489
68,0.05662119943381489
69,0.05662119943381489
70,0.05662119943381489
71,0.05662119943381489
72,0.05379014946212105
73,0.05662119943381489
74,0.05985669940146966
75,0.05662119943381489
76,0.05379014946212105
77,0.05379014946212105
78,0.05379014946212105
79,0.05662119943381489
80,0.05662119943381489
81,0.05662119943381489
82,0.05662119943381489
83,0.05662119943381489
84,0.05985669940146966
85,0.05985669940146966
86,0.05985669940146966
87,0.05662119943381489
88,0.05985669940146966
89,0.05985669940146966
90,0.05985669940146966
91,0.05985669940146966
92,0.05985669940146966
93,0.05985669940146966
94,0.05985669940146966
95,0.05985669940146966
96,0.05985669940146966
97,0.05985669940146966
98,0.05985669940146966
99,0.05985669940146966
