Iteration,Reward
0,-0.21429124785705683
1,0.015773199842289462
2,-0.02094985979052022
3,0.017067329829317465
4,0.022729459772696782
5,0.022729459772696782
6,0.022729459772696782
7,0.016258459837423602
8,0.016258459837423602
9,0.016258459837423602
10,0.016258459837423602
11,0.016258459837423602
12,0.016258459837423602
13,0.016258459837423602
14,0.016258459837423602
15,0.016258459837423602
16,0.016258459837423602
17,0.016258459837423602
18,0.016258459837423602
19,0.016258459837423602
20,0.016258459837423602
21,0.013750949862502884
22,0.016258459837423602
23,0.016258459837423602
24,0.016258459837423602
25,0.016258459837423602
26,0.016258459837423602
27,0.013750949862502884
28,0.013750949862502884
29,0.016258459837423602
30,0.00865505991346855
31,0.017957149820448694
32,0.016177589838230706
33,0.027764779722349902
34,0.03650073963500301
35,0.027501889724984293
36,0.013670079863309988
37,0.027501889724984293
38,0.009544829904565164
39,0.007037319929644444
40,0.03267863967322643
41,0.009544829904565164
42,0.0020222999797848175
43,0.0020222999797848175
44,0.0020222999797848175
45,0.004529809954705536
46,0.012052369879495739
47,0.004529809954705536
48,0.004529809954705536
49,0.01935248980647623
50,0.02509548974904844
51,0.03828019961720634
52,0.053143259468600886
53,0.04005972959941448
54,0.04149542958505929
55,0.04149542958505929
56,0.027663619723384988
57,0.027663619723384988
58,0.04335586956645527
59,0.034539149654645405
60,0.024913459750890633
61,0.02717831972821952
62,0.02313396976867745
63,0.021597089784061142
64,0.030252079697506696
65,0.030252079697506696
66,0.042951429570515794
67,0.044973609550279375
68,0.03510533964897396
69,0.019291839807105114
70,0.03364934966352075
71,0.039918139600845656
72,0.04742049952582065
73,0.06861300931387812
74,0.11095769889044023
75,0.14610329853899862
76,0.13801460861988138
77,0.15184635848159053
78,0.12931916870684354
79,0.11447626885525107
80,0.047642909523620505
81,0.10527527894730708
82,0.11508288884920172
83,0.09200972907996614
84,0.11581088884192088
85,0.11328313886718999
86,0.11647819883527397
87,0.10958253890422133
88,0.09263659907371205
89,0.09241415907592053
90,0.10869276891312472
91,0.08497251915033964
92,0.12025969879744537
93,0.10836922891633344
94,0.13281745867186745
95,0.11878347881220347
96,0.09176706908237103
97,0.1056999289430287
98,0.10351598896485455
99,0.10796480892038232
