Sample,Total Profit
0,1.124338000001444
1,0.2831050000004325
2,-0.06471199999941746
3,1.17287000000033
4,-0.08088999999927182
5,0.03235300000051211
6,0.2831050000004325
7,-3.203147000000172
8,0.03235300000051211
9,0.5338650000012422
