Sample,Total Profit
0,0.6632760000011331
1,-1.278027000000293
2,-0.2669270000005781
3,-1.0919950000006793
4,-0.8169790000010835
5,0.6875549999986106
6,1.4317190000001574
7,-1.116251999999804
8,-0.3882720000001427
9,-0.719916000001831
