Epoch,Reward
0,-0.21498525651681538
1,-0.19447388249970649
2,-0.19284862784929307
3,-0.19307923606920893
4,-0.1764554317910014
5,-0.17505608891610663
6,-0.1995486277822926
7,-0.1883720205607248
8,-0.20143822154117497
9,-0.1989043666776248
10,-0.19041920942914253
11,-0.18992024165635824
12,-0.19685102180927072
13,-0.16955326497113726
14,-0.17791814155415464
15,-0.16211785504549112
16,-0.13589275530774247
17,-0.14521822965893302
18,-0.1726518642734872
19,-0.13377462377336755
20,-0.14882868295616145
21,-0.14550938521157378
22,-0.1567448790992197
23,-0.13118210668818384
24,-0.14988236427895815
25,-0.1897178658806016
26,-0.12278055966108727
27,-0.11067106444884738
28,-0.13713761662862575
29,-0.12902722026528385
30,-0.07182101261512523
31,-0.14479794988535524
32,-0.1436957896741568
33,-0.05417247968049982
34,-0.2481788588515464
35,-0.2526509112512695
36,-0.2571110589844472
37,-0.2818597607369622
38,-0.37375194492914865
39,-0.07613559279420132
40,-0.15778890419988945
41,-0.25799332186451374
42,-0.2296032899261896
43,-0.24734415285989325
44,-0.11536575262412159
45,-0.2593318349622374
46,-0.2542603979018426
47,-0.27279640527203514
48,-0.309382632017287
49,-0.20258000619642383
50,-0.23671805163282195
51,-0.22733600617108296
52,-0.19901277667653697
53,-0.2147429238525706
54,-0.15463195978701705
55,-0.15584133710825557
56,-0.12303088365858017
57,-0.1587399195237107
58,-0.08181609051517073
59,-0.2697471548580822
60,-0.1931917611791925
61,-0.10243072408680186
62,-0.30590003316322395
63,-0.20623434060432363
64,-0.4065206948236845
65,-0.3437251885627531
66,-0.26773816643373055
67,-0.22503784108295818
68,-0.32443341320011276
69,-0.29990123677876585
70,-0.6779129425542063
71,-0.7240684427593205
72,-0.6154346611789924
73,-0.4884347391156582
74,-0.6125179558748237
75,-0.5536178351304908
76,-0.5527338735837752
77,-0.5922875445215741
78,-0.5353448466465536
79,-0.5122752737661423
80,-0.5210741679003752
81,-0.6395545927155697
82,-0.626430545291255
83,-0.641367041808554
84,-0.5925083942971429
85,-0.4981006332412224
86,-0.665864176674694
87,-0.5212244352322085
88,-0.49403499461521094
89,-0.5429331583484537
90,-0.43418977965810573
91,-0.39942178822800906
92,-0.4453169166579475
93,-0.41593841472950943
94,-0.4696846704142677
95,-0.32516039319284645
96,-0.5149844570723797
97,-0.4953003519358891
98,-0.4812614287429448
99,-0.6117448721047819
100,-0.5954055842681714
101,-0.545442553434473
102,-0.30400027896000537
103,-0.4474442797477822
104,-0.5449997943277849
105,-0.472353038832028
106,-0.6682686808728765
107,-0.6388688880557639
108,-0.7095011471272191
109,-0.5492534520630279
110,-0.48076802052566175
111,-0.5526874280286873
112,-0.6392023558302077
113,-0.6308040223586334
114,-0.6217771857822383
115,-0.5374739808474926
116,-0.4935842715086119
117,-0.4468665297535674
118,-0.4987679003456657
119,-0.5339826106601838
