Epoch,Reward
0,-0.803537550409063
1,-0.650891652157746
2,-0.556855987542546
3,-0.5239134196497524
4,-0.5015770865397805
5,-0.4435184553425913
6,-0.4154455638455383
7,-0.4048925981732922
8,-0.34942205717244146
9,-0.3335651897754554
10,-0.38870025033521355
11,-0.35287287002682327
12,-0.3820239844019793
13,-0.3399733803780415
14,-0.3509856387123623
15,-0.3282347929398698
16,-0.310899601335445
17,-0.33127554068724147
18,-0.33523149642546
19,-0.30381447496185104
20,-0.3058982789410139
21,-0.1737447658181042
22,-0.1699578469670846
23,-0.17165009028349695
24,-0.1407838241477141
25,-0.18237579106512616
26,-0.024839180862715075
27,-0.01369449941860658
28,-0.16149029860731537
29,-0.01975490513578115
30,-0.0074208674813453675
31,-0.007172430150494282
32,-0.044588857109662365
33,-0.039005305832164716
34,-0.041659853583396765
35,-0.042910232237560096
36,0.0029929181922990953
37,-0.007964240364796475
38,-0.005079305060312946
39,0.007424560370204122
40,-0.03140109790820493
41,-0.05548706522290129
42,-0.01935314625090755
43,-0.02351244709820672
44,-0.053895795683260195
45,-0.05952179984922482
46,-0.06146170760759969
47,-0.05228791792156157
48,-0.039967170489212125
49,0.025259661080740122
50,-0.014422143633550316
51,0.009870528123520931
52,-0.0011449933218811667
53,0.02389702664992252
54,0.006289613937107454
55,0.012660997206729805
56,0.045175085548254904
57,0.014823201185107548
58,-0.0020823926458367462
59,0.028300740828109714
60,0.031994366791170445
61,0.02311014999112487
62,0.041013084034320184
63,0.007605863035057234
64,0.017158546050642473
65,0.019288679807119534
66,0.054103035681198036
67,0.019067758253772916
68,0.006410651491455641
69,0.0253736817462673
70,0.008707613024039355
71,0.06698042555242116
72,0.03861727294716582
73,0.039154176941800116
74,0.0794910936495398
75,0.08916065288617496
76,0.0884605002265132
77,0.04970109661410486
78,0.036119988749914615
79,0.08562597003263127
80,0.11049021467287834
81,0.09296900018142326
82,0.09238153152063477
83,0.10345919496541511
84,0.09828327857272794
85,0.07224120638870507
86,0.08477994715220925
87,0.10686570315357075
88,0.10669893871079077
89,0.10060504143839787
90,0.10351645074261749
91,0.10154009720682426
92,0.10934551935099038
93,0.1015952307618283
94,0.12485077719594005
95,0.11419471996916501
96,0.11179828665979744
97,0.10454522362121356
98,0.1217433163381242
99,0.10851491069263179
100,0.11338960042166395
101,0.10675049715472018
102,0.08064750786019204
103,0.10715897003952463
104,0.07523504524765277
105,0.09497518793914089
106,0.08405735004831928
107,0.09984077789048301
108,0.111143305555234
109,0.10463026806480961
110,0.0945030157216359
111,0.09892359523298368
112,0.09162636397262287
