Sample,Total Profit
0,-0.404435000000376
1,-0.404435000000376
2,1.4155399999981455
3,1.4155399999981455
4,-0.404435000000376
5,-0.404435000000376
6,1.4155399999981455
7,-0.404435000000376
8,1.4155399999981455
9,-0.404435000000376
