Epoch,Reward
0,-0.3818494359592835
1,-0.2167842420543793
2,-0.030559502583295043
3,-0.02645471151323185
4,-0.0339619696603806
5,-0.03362120166378805
6,-0.03383577099497718
7,-0.022225925333296932
8,-0.016859717609180633
9,-0.022704296217399902
10,-0.026755288399113085
11,-0.027872450387941727
12,-0.02352882843137722
13,-0.025950549740493465
14,-0.0299963270333685
15,-0.019912903578647355
16,-0.01749992182499944
17,-0.020314052241301974
18,-0.020069497354859564
19,-0.01654797383451922
20,-0.019633611803663714
21,-0.016532757834672004
22,-0.022889043104442237
23,-0.011989271435661987
24,-0.006986171485692882
25,-0.01948656024957897
26,-0.014287346079349414
27,-0.011234039665437887
28,-0.007643613701341687
29,-0.011801970770869516
30,-0.007618507257150027
31,-0.01051713233927332
32,-0.015308553180249278
33,-0.011042908778460356
34,-0.011069729667080874
35,-0.0052490821697323544
36,-0.01138883655277962
37,-0.012817246982939337
38,-0.005016339727615848
39,-0.011033273667446627
40,-0.014680951408746708
41,-0.020141224020810325
42,-0.018857787811422885
43,-0.01568170606540625
44,-0.014178040747108867
45,-0.019111492031107378
46,-0.018374553816254652
47,-0.017798467822016596
48,-0.01803592337519678
49,-0.022291417777087336
50,-0.024092905092405328
51,-0.02053931512794089
52,-0.017921013154123342
53,-0.017090229162432025
54,-0.01897870492132505
55,-0.01764819471240808
56,-0.021510931562668627
57,-0.015010386072119778
58,-0.013388644310559325
59,-0.021259592898516505
60,-0.018223772262208063
61,-0.016697259166362558
62,-0.020440726462260354
63,-0.023124089768759862
64,-0.018381330705076852
65,-0.01853070692580539
66,0.0038132775174216506
67,0.010718013892818486
68,-0.000550371994496583
69,0.003155863746217741
70,-0.021588730673002588
71,0.0003387008855008084
72,-0.003192490190299476
73,0.009497572127245583
74,0.012810778760780522
75,0.009878935012320822
76,0.011895532103265615
77,0.004058707737190296
78,0.014931714517349022
79,0.0042574021796471465
80,0.0033273906333931612
81,0.0021075093122572284
82,0.002755493972444755
83,0.002753141972468757
84,0.005654227499013359
85,0.00476319350792146
86,0.005198661725790366
87,0.015117599182156096
88,0.01640768516925531
89,0.007853462810353689
90,0.017794410710944904
91,0.013116709646611048
92,0.02108308801139204
93,0.006709516377349226
94,0.029918082589708506
95,0.018065548930457098
96,0.026604958178396528
97,0.02569382818750661
98,0.01605847317274846
99,0.025128716859824388
100,0.03010328925452364
101,0.019018007143154155
102,0.019383252028388597
103,0.0344668498775545
104,0.03389419499439064
105,0.03304605944731688
106,0.032630317673697166
107,0.03130912213135334
108,0.03150897901824445
109,0.026391141958310875
110,0.0320388467907237
111,0.03679002274321069
112,0.03765461917900836
113,0.02611575929439881
114,0.024913739528639865
115,0.04364180556358279
116,0.03045023902883185
117,0.036071765639282063
118,0.04026839248620582
119,0.03668898607755576
120,0.03323103255658017
121,0.03406970365930393
122,0.04297221601472195
123,0.041047238256196945
124,0.03991271137865057
125,0.051678834372100114
126,0.055288030780452385
127,0.05548562100070016
128,0.06145289849658205
129,0.041026098478629085
130,0.05359496501960592
131,0.05860740541392391
132,0.0630339095918819
133,0.054627552787055556
134,0.059634668959207375
135,0.07308988460243422
136,0.06843094864902377
137,0.06708844066244689
138,0.06748217132517625
139,0.07333289371111527
140,0.07042189618466965
141,0.07402483170419381
142,0.07116310195503409
143,0.06864381286911558
144,0.06665136600015269
145,0.07054948529450382
146,0.07287972104898037
147,0.07403466703743006
148,0.07085788084697484
149,0.06860590198060681
150,0.0669479324416317
151,0.07001666396649911
152,0.04249902157500733
153,0.06147027805196279
154,0.0707824930699499
155,0.07156162639549403
156,0.06290217825986728
157,0.06548553512292048
158,0.07385094459482151
159,0.07024246485312843
160,0.07391570326084247
161,0.08238351095394132
162,0.07346404104313692
163,0.06446162757760211
164,0.08196198362482292
165,0.08365379827457085
166,0.06725478977189454
167,0.07481170591854701
168,0.06423610913541342
169,0.0872629760162568
170,0.08585933603029355
171,0.07486252525137313
172,0.07956515187101379
173,0.08732547379341127
174,0.08848767844845429
175,0.08346093405427706
176,0.08711407157330257
177,0.09012027665435116
178,0.07796748455365762
179,0.08905821088719511
180,0.07536181324638133
181,0.058050646308380395
182,0.08560952492168306
183,0.08548729647846015
184,0.07998949142232718
185,0.08101611807872676
186,0.09905432834278846
187,0.07253612394130363
188,0.06731380088241717
189,0.07942961342792433
190,0.08517432803714203
191,0.07455035392116081
192,0.09135548375310974
193,0.08551695381149617
194,0.09084097998047863
195,0.09482765194061221
196,0.08727896046054505
197,0.0918697235257475
198,0.08838014378286552
199,0.08683072202058076
200,0.08335447449978758
201,0.09013276865422788
