Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,-15.570854999999938
10,-22.235990999999558
11,-6.058476000000155
12,0.4772400000001653
13,0.4772400000001653
14,0.4772400000001653
15,0.4772400000001653
16,0.4772400000001653
17,-19.946869999999763
18,1.6501100000004953
19,1.6501100000004953
20,1.6501100000004953
21,1.6501100000004953
22,1.6501100000004953
23,1.6501100000004953
