Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0.0
9,-15.570854999999938
10,-18.903422999999748
11,-2.725908000000345
12,0.5419499999989057
13,0.5419499999989057
14,0.5419499999989057
15,0.5419499999989057
16,-3.5428720000018075
17,0.7765239999989717
18,0.7765239999989717
19,0.7765239999989717
20,-3.292120000001887
21,-7.41738400000213
22,1.0272779999977502
