Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,-17.148165000000517
9,-32.719020000000455
10,-16.056179999999586
11,0.12133499999981723
12,-3.1465229999994335
13,0.6309270000001561
14,0.6309270000001561
15,0.6309270000001561
16,0.6309270000001561
17,0.6309270000001561
18,0.6309270000001561
19,0.6309270000001561
20,-20.076288000000204
21,0.2669320000004518
22,0.2669320000004518
23,0.2669320000004518
