Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,-15.570854999999938
10,-28.90112699999918
11,-45.07864199999858
12,-28.73935199999869
13,-9.852101999998922
14,5.645950000001903
15,5.645950000001903
16,5.645950000001903
17,1.5611280000011902
18,5.880524000001969
19,5.880524000001969
20,5.880524000001969
21,5.880524000001969
22,5.880524000001969
23,5.880524000001969
