Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,-3.11417099999926
10,0.21839700000055018
11,0.21839700000055018
12,0.21839700000055018
13,0.21839700000055018
14,0.21839700000055018
15,0.21839700000055018
16,-4.020112000000154
17,-8.104934000000867
18,0.5338579999988724
19,0.5338579999988724
20,-3.6075850000015635
21,-3.6075850000015635
22,-3.6075850000015635
23,0.6147459999992861
