Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,-19.372564999999668
15,0.8897699999997712
16,0.8897699999997712
17,-19.534340000000157
18,-41.131320000000414
19,-19.41300500000034
20,1.294210000000021
21,1.294210000000021
22,1.294210000000021
23,1.294210000000021
