Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,-4.319396000000779
19,-21.694048000001203
20,-0.9868330000008427
21,-0.9868330000008427
22,-0.9868330000008427
