Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,-15.570854999999938
10,-15.570854999999938
11,-15.570854999999938
12,0.768434999999954
13,0.768434999999954
14,0.768434999999954
15,0.768434999999954
16,0.768434999999954
17,-3.316387000000759
18,-24.913367000001017
19,-46.63168200000109
20,-67.33889700000145
21,-83.61347300000125
22,-104.23979300000065
23,-83.12813800000004
