Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,-3.33256799999981
11,-0.09706499999992957
12,-0.09706499999992957
13,-0.09706499999992957
14,-19.469629999999597
15,-19.469629999999597
16,1.7229150000002846
17,1.7229150000002846
18,-2.5964810000004945
19,1.7471819999991567
20,1.7471819999991567
21,1.7471819999991567
22,1.7471819999991567
23,1.7471819999991567
