Day,Profit
0,0
1,-3.4134549999998853
2,-6.810731999999916
3,-10.361697000000277
4,-13.864128000001074
5,-17.552601000001232
6,-21.40284900000188
7,-25.285452000001897
8,-25.285452000001897
9,-28.399623000001156
10,-31.732191000000967
11,-15.554676000001564
12,-2.483244000000923
13,-2.483244000000923
14,-2.483244000000923
15,-6.608508000001166
16,-6.608508000001166
