Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,-3.4296329999997397
9,-3.4296329999997397
10,-3.4296329999997397
11,-6.66513599999962
12,-0.12941999999929976
13,-0.12941999999929976
14,-0.12941999999929976
15,-0.12941999999929976
16,-0.12941999999929976
17,-8.768211999999039
18,-13.11187499999869
19,-0.6875459999992017
20,-0.6875459999992017
21,-0.6875459999992017
