Day,Profit
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,-15.570854999999938
10,-32.23369500000081
11,-48.41121000000021
12,-32.07192000000032
13,-32.07192000000032
14,-12.69935500000065
15,7.562979999998788
16,7.562979999998788
17,-12.86113000000114
18,-34.4581100000014
19,-12.739795000001322
20,7.967419999999038
21,7.967419999999038
22,7.967419999999038
23,7.967419999999038
